Price,Close,High,Low,Open,Volume
Ticker,MKS.L,MKS.L,MKS.L,MKS.L,MKS.L
2022-03-07,149.85264587402344,154.80109455004265,140.6055676166892,154.25126522448835,9841072
2022-03-08,151.15225219726562,153.75143729121476,146.90359422898354,147.30347707249842,10543457
2022-03-09,158.44993591308594,159.5495945667519,155.75079179059696,156.0007128251602,7787539
2022-03-10,158.3999481201172,162.25973625286932,154.95104090559303,158.7498436689111,8197479
2022-03-11,160.0994110107422,164.9478852546641,158.59988478115432,158.59988478115432,5145816
2022-03-14,165.3977508544922,166.04755474872064,160.3993297633684,161.6989222978547,6330588
2022-03-15,161.8988494873047,165.87060192418912,159.04374866977577,163.14845470911774,4838145
2022-03-16,166.89727783203125,168.5357678380543,162.99851546735405,165.2977922290227,10064499
2022-03-17,162.64859008789062,168.50673916635105,156.8504196111329,167.39708927294748,8563368
2022-03-18,165.04786682128906,165.04786682128906,161.29905108719532,162.94852390860845,10769005
2022-03-21,162.69859313964844,165.59767103256132,160.84917138639648,164.89789518813092,4786063
2022-03-22,159.34963989257812,161.34900809827658,157.90110775618493,161.1490743285005,5957550
2022-03-23,158.59986877441406,160.44929037250682,157.3502637092076,159.49959357374354,14098488
2022-03-24,153.8013916015625,160.11938663576424,152.9336544067312,159.4496001770952,8865571
2022-03-25,155.20095825195312,156.80045893133862,154.10129962812948,154.45119516861035,5152040
2022-03-28,155.30093383789062,158.399945451409,155.30093383789062,155.95072241302393,9495908
2022-03-29,165.2977752685547,166.24747213132977,156.44057335921644,157.00039402552727,8736941
2022-03-30,159.9994354248047,165.27776599414534,159.5395740495658,164.84789392012115,6236591
2022-03-31,154.65113830566406,161.19907268085882,154.15129621983195,160.44930955211063,4751496
2022-04-01,157.90011596679688,160.1804014791434,154.05134095825645,154.05134095825645,5644709
2022-04-04,159.5995635986328,168.64670793215132,158.3499584490852,161.49897257832663,6384533
2022-04-05,158.10006713867188,160.64926517373857,156.79548643921555,158.10006713867188,16872147
2022-04-06,150.6024169921875,161.89885138025113,147.67135136982378,161.89885138025113,8157358
2022-04-07,150.85231018066406,154.30123219943613,149.90261342716238,151.20220568383343,3748630
2022-04-08,153.35153198242188,153.35153198242188,150.10255871793015,152.1019268806943,4183633
2022-04-11,153.4015350341797,154.33724406791663,150.80236530731162,150.95231183337262,4120702
2022-04-12,153.3015594482422,155.20095309467334,148.95292760777022,151.55211231190933,8446865
2022-04-13,150.05258178710938,153.45150145055064,147.4533971593239,152.50180465523334,6131840
2022-04-14,149.05291748046875,150.4024819723623,148.40311361047256,149.45278505125867,3393460
2022-04-19,147.80331420898438,150.70239227047676,146.0428687566457,150.70239227047676,6216631
2022-04-20,149.10289001464844,150.30252323920894,146.83761443888767,148.45310139631994,4667929
2022-04-21,154.70111083984375,156.49255214888535,149.2718268643842,149.9026242218045,7200436
2022-04-22,151.85203552246094,155.350930490757,148.95295722174708,150.9523257750591,6439036
2022-04-25,152.95167541503906,153.80141304671045,146.9435791467009,149.7027019176608,19428178
2022-04-26,141.6552276611328,154.219265295067,141.6552276611328,153.9013573451208,8877247
2022-04-27,136.90673828125,142.83487309245982,135.60714586403296,142.60493476015787,9452008
2022-04-28,138.8561248779297,139.05607391476937,136.03702345533426,138.65619109505985,8584687
2022-04-29,137.70648193359375,140.95545519155513,136.10698130500998,140.70553417171195,12924009
2022-05-03,143.3546905517578,144.40436188348605,136.25694275686726,137.5065478532179,8895018
2022-05-04,140.6555633544922,145.2041294979945,139.55591989105477,144.65430013929065,3973837
2022-05-05,135.80709838867188,144.45436021703085,135.79610027656776,142.80488746492944,9758000
2022-05-06,134.00767517089844,136.87476578284435,130.8586606684351,135.8071098503102,7087737
2022-05-09,132.758056640625,134.42851882941721,130.80867562138747,130.95862214057135,5107490
2022-05-10,134.30758666992188,137.4985801758301,133.75775727515602,135.60716400704135,5296212
2022-05-11,136.65682983398438,138.95610659095985,133.45784338052619,135.65714561390553,5526625
2022-05-12,140.85549926757812,142.80489568274797,134.10763084144702,134.40753915562473,7076773
2022-05-13,141.6552276611328,146.20379316597914,140.75551811246788,142.9048327309275,4533379
2022-05-16,144.25442504882812,145.5540174869917,139.20601707017508,140.45562225033825,5099294
2022-05-17,142.954833984375,146.60367504392678,141.35533323680812,143.50466331972422,4919409
2022-05-18,136.9567108154297,143.90451170746272,136.9567108154297,142.4549729284579,5511307
2022-05-19,133.55783081054688,136.10701361491292,131.49348025595924,135.65715872319961,6826202
2022-05-20,136.85675048828125,136.85675048828125,132.85801399186434,135.10730327109886,6085462
2022-05-23,136.45687866210938,138.59620201046283,133.70774740701194,137.50655001030395,9000628
2022-05-24,132.20823669433594,136.75680289794084,132.20823669433594,134.9573682702106,15588182
2022-05-25,138.606201171875,138.606201171875,126.95988693638499,131.95830768191195,16236918
2022-05-26,149.55276489257812,153.20160618127807,136.80978091021782,138.20634293351839,15686368
2022-05-27,149.8026885986328,153.10163436836402,147.12952172942067,148.40312151835,8124736
2022-05-30,152.2519073486328,154.4022290480954,147.2534863276926,147.2534863276926,4517369
2022-05-31,149.8026885986328,153.70145101048107,146.85360790452333,151.90201633810076,6903237
2022-06-01,149.85264587402344,152.95167279698805,149.75268661281225,150.35248794198745,10409322
2022-06-06,150.75238037109375,154.5011961201065,150.30252553200629,152.35186593829033,3742672
2022-06-07,146.4037322998047,150.6024024376249,142.90483797595974,150.4524559253333,7203301
2022-06-08,148.20315551757812,150.10254904825686,146.20378748361418,149.1528522829175,4718985
2022-06-09,144.05450439453125,146.95358257503543,142.80489910052586,146.95358257503543,15796572
2022-06-10,140.10574340820312,143.74459351667176,139.75586306841018,142.85487513244092,6982293
2022-06-13,137.10670471191406,140.95549562306928,135.10733597967194,140.95549562306928,6237408
2022-06-14,134.70742797851562,139.0560597699474,134.01665202396575,135.4571910284888,5831257
2022-06-15,139.00607299804688,140.405624594598,135.15728322657873,136.456875568501,6360872
2022-06-16,132.45814514160156,137.85643325710564,129.55906731178808,137.20664468441367,10277159
2022-06-17,138.2063446044922,140.90548897092862,131.40848879919136,133.80774010022324,11394728
2022-06-20,141.75521850585938,141.90017698177337,137.40658626019854,138.60620421466604,6250955
2022-06-21,141.20538330078125,143.65460636741687,141.10540878623723,142.95483052751658,4617834
2022-06-22,138.5062255859375,139.90577712815553,135.40719898735333,139.90577712815553,16073426
2022-06-23,139.00607299804688,140.55558635749387,137.00670485784906,138.0563761822466,4398052
2022-06-24,143.9545135498047,144.1544473233856,136.30693611905897,138.95609294043646,19318142
2022-06-27,144.90423583984375,148.15320980600157,143.75460499956125,145.10416964850526,15118126
2022-06-28,144.4043731689453,147.50340015167677,142.8008758789761,147.50340015167677,4910713
2022-06-29,140.05575561523438,144.50434703507378,139.7058600609001,143.25474184669363,9212169
2022-06-30,135.4571990966797,138.6901710930459,129.35911982542598,138.3562769609988,7233395
2022-07-01,138.15634155273438,141.15539389579214,133.03196895869038,133.40784200955957,4154551
2022-07-04,139.75584411621094,141.20538305071648,137.40658031431045,138.20633066733842,4083737
2022-07-05,137.4065704345703,141.95513593977213,137.006702913792,141.95513593977213,5775738
2022-07-06,134.95736694335938,140.40564278027873,134.76042293242213,138.40627438111784,5636265
2022-07-07,138.65618896484375,139.10604378288213,135.06732651666786,135.95704480264402,5093476
2022-07-08,134.25758361816406,137.55654434485015,133.05796569590626,133.05796569590626,7105456
2022-07-11,134.70742797851562,136.45687509511973,132.42215471737197,132.95798086191152,3501456
2022-07-12,134.45751953125,134.60746605367467,130.20886185089452,134.0076647100063,8015368
2022-07-13,132.20823669433594,136.15698627070728,132.10826217180684,134.55750068803522,5475124
2022-07-14,129.45909118652344,133.9576696447424,127.15981470152887,131.95830144108953,5659169
2022-07-15,134.60745239257812,135.80708546610543,128.80929705571435,130.3088231436553,4683402
2022-07-18,136.8067626953125,137.60649769911686,134.75740742663712,134.75740742663712,2489687
2022-07-19,142.8048858642578,143.6046209751189,135.59816324674028,135.60714783475237,4086033
2022-07-20,143.3546905517578,145.06615530518005,142.29603463260588,143.05479753180842,5015728
2022-07-21,143.0048065185547,144.10444982206016,136.90672770705245,136.90672770705245,7163093
2022-07-22,144.75425720214844,146.24478347421567,142.20505975849596,143.9045196362748,4446443
2022-07-25,145.3540802001953,147.95326528654726,143.6566183388079,145.05418713589916,3876624
2022-07-26,135.4072265625,144.5043592014156,135.29726068650533,144.00451708398003,5737208
2022-07-27,138.55621337890625,140.15569868282938,135.90704153327235,136.85673831590918,8361928
2022-07-28,139.50592041015625,142.08111070103578,138.86511642884136,139.80582869353913,8795290
2022-07-29,141.40533447265625,142.5049932520517,139.20603216783655,139.20603216783655,3552457
2022-08-01,141.20538330078125,142.1050929158003,140.00576539609943,141.15539604350926,3476006
2022-08-02,138.45626831054688,141.9551631776004,138.45626831054688,141.40533379055492,7954565
2022-08-03,137.2566375732422,138.61620863460658,135.3672351298873,138.506242767365,10078776
2022-08-04,139.25599670410156,142.30503622756282,135.2072730912411,135.2072730912411,4117890
2022-08-05,136.10699462890625,139.65587650888318,135.40721875563602,135.95704810390907,2235930
2022-08-08,138.80615234375,139.35596643105447,134.50750738556465,134.95736220880002,3307088
2022-08-09,138.55621337890625,139.6058694126814,137.75646309996077,138.85610638628896,3075390
2022-08-10,142.30503845214844,143.35469455925144,137.25663067096946,138.80614408455475,5288524
2022-08-11,136.2069549560547,144.80424408606092,135.70711291951872,143.35468997693187,5204071
2022-08-12,136.10699462890625,137.90642919872258,134.4075345784014,136.5068774521821,3258964
2022-08-15,135.207275390625,137.15665634731158,134.55748682305244,136.35690601139765,2813490
2022-08-16,137.306640625,137.40659989964547,134.8334227165733,136.00704802283744,3910132
2022-08-17,134.80740356445312,139.17902312106375,134.0076532539613,137.95640229792713,5415658
2022-08-18,133.05796813964844,135.20728298758593,132.83403986348682,133.9576777843735,4454763
2022-08-19,131.258544921875,133.4578472185018,130.70871553422555,131.50846598408194,4958065
2022-08-22,129.65904235839844,132.50814853258663,128.25949052958688,131.6584108303983,4512799
2022-08-23,128.95925903320312,131.10857391550184,128.0675424543794,129.35912660303592,4724468
2022-08-24,127.20980834960938,129.65903147136197,124.96051900747483,128.8592810989202,4730019
2022-08-25,121.56158447265625,129.30914383882575,121.31166344881157,126.95988011309825,6574463
2022-08-26,120.26200103759766,124.66060500369036,119.16234241909002,122.9611450737895,5534325
2022-08-30,122.0114517211914,124.61062894665915,118.2426382613262,119.96209619375423,4774371
2022-08-31,121.86150360107422,123.66093055676357,120.56191111058881,123.66093055676357,14384852
2022-09-01,121.66156768798828,122.66125191755921,118.92643157486633,121.71155495026099,5629930
2022-09-02,121.21170806884766,122.95415382948369,117.2129713078135,121.76153742428389,8532020
2022-09-05,123.61094665527344,124.11078873020217,117.41290034996624,119.66218968714556,5161737
2022-09-06,129.6090545654297,134.2076081338,123.71092369875419,125.96021322054972,7280662
2022-09-07,121.96146392822266,128.97925079585966,119.26231982650667,128.2594770015395,13004917
2022-09-08,116.8130874633789,121.84149734801252,115.26358165931629,121.16171184385426,9212185
2022-09-09,117.61283874511719,120.89180145238727,116.31324633277949,116.81308839491174,8495486
2022-09-12,126.65997314453125,126.80992728578686,120.13103801950335,121.79751124069887,6981281
2022-09-13,121.86150360107422,125.26043135335641,120.61189837060174,125.06048994028977,8597292
2022-09-14,120.16203308105469,123.61094801211148,117.3129347480842,120.46194138009784,8071092
2022-09-15,115.71343994140625,123.1600846460061,115.21359786822524,119.06238030632214,7693585
2022-09-16,114.26390838623047,116.21328954719577,113.0592870813078,114.41385491631607,15890517
2022-09-20,111.71471405029297,115.46352995802093,110.76501707112942,114.96368783699053,5018589
2022-09-21,110.8649673461914,112.87933018173962,110.26515841629093,111.31482213687069,19225796
2022-09-22,110.3651351928711,112.37550166882465,109.16851463065693,110.5650689784312,6613573
2022-09-23,106.51634216308594,113.16423521773261,106.19644356139915,110.76499951857389,6264215
2022-09-26,102.96746826171875,106.14746332387395,100.36829097662573,103.26737655987692,9876894
2022-09-27,102.26768493652344,106.76626331859366,102.06774354335197,104.16707859625454,8656258
2022-09-28,103.66725158691406,104.76691034136138,98.01703589256732,101.26801553681,12430501
2022-09-29,95.50981903076172,103.01744869455244,93.87033773062677,103.01744869455244,12553443
2022-09-30,98.6488265991211,100.1453553337222,95.56979776230467,96.88938045994252,7931194
2022-10-03,99.1286849975586,99.84845118631644,95.66977109113002,98.20896977356243,19911883
2022-10-04,102.41763305664062,103.82918956936788,99.92842178167882,101.41794895603121,9021008
2022-10-05,96.84939575195312,102.96746537221058,95.88969990255708,101.9677812423833,5508750
2022-10-06,96.14962768554688,99.84845621416356,95.28989865422771,97.86908574818521,8918083
2022-10-07,93.83036804199219,97.34925338588458,93.47048108753904,95.92970352497824,6330948
2022-10-10,96.46952056884766,97.54918128237432,92.97062604044386,92.97062604044386,8315994
2022-10-11,98.16897583007812,99.06869304786589,95.06396182748108,95.88969729633872,6922502
2022-10-12,93.1705551147461,97.70912184620258,91.77100347564955,96.30956258012162,6617693
2022-10-13,98.4089126586914,100.01840479110814,91.53108065125049,91.67103582563587,20475750
2022-10-14,99.36860656738281,102.67755868096269,98.68882103666408,100.26832383259655,11159969
2022-10-17,103.61725616455078,104.11109576673866,98.50886991805748,99.36859883491832,7251254
2022-10-18,103.26737213134766,106.31640410593806,102.61757593119412,105.16676584827943,5258193
2022-10-19,101.91779327392578,103.51729397207599,100.36828745969656,102.7675308799373,6120740
2022-10-20,103.3173599243164,105.0308231480045,99.38860073682409,103.56728097281595,4837688
2022-10-21,101.3179931640625,104.96684205617417,98.86876990021254,104.96684205617417,5170893
2022-10-24,102.41763305664062,104.91684330816416,100.61820625173432,102.5176075682891,5307420
2022-10-25,106.46635437011719,106.46635437011719,101.86780913398785,102.96746009504291,7405232
2022-10-26,108.06584930419922,109.0855313537211,103.61725812565253,103.61725812565253,11799441
2022-10-27,108.8656005859375,110.86496879641575,105.61662724391034,107.01618651664201,4700038
2022-10-28,104.21707916259766,107.1661445389466,103.96715810944994,104.56696711160741,5939042
2022-10-31,105.4666748046875,106.56632581279918,103.80719550225831,103.96714862263033,5656736
2022-11-01,110.7650146484375,112.41448751017155,104.71692206546159,104.71692206546159,11903169
2022-11-02,111.16487121582031,112.38748446881772,109.31545711717733,111.51476675979389,3827799
2022-11-03,109.56538391113281,111.50677191879002,107.53103058370388,110.86497638772505,4653877
2022-11-04,112.61441040039062,113.56410720251527,109.11551620542855,109.11551620542855,3715168
