Price,Close,High,Low,Open,Volume
Ticker,DOM.L,DOM.L,DOM.L,DOM.L,DOM.L
2024-08-06,286.7159118652344,328.67433799185403,281.1214489508777,299.703043761569,2626634
2024-08-07,282.12042236328125,291.65098645043645,280.7218144386403,284.71785450182375,1848928
2024-08-08,281.7208251953125,283.7188452321587,274.7277550663508,283.7188452321587,1597113
2024-08-09,294.10858154296875,295.507189653024,280.72185165409115,282.12045976414635,1016767
2024-08-12,294.10858154296875,300.5022403942,292.9097876575087,294.70799372938393,1617011
2024-08-13,296.70599365234375,304.8978885003187,294.7079734930687,294.7079734930687,765779
2024-08-14,298.5041809082031,308.09468316963296,298.5041809082031,304.09864310131775,1071421
2024-08-15,303.1351623535156,303.1351623535156,293.3437287660198,293.3437287660198,918481
2024-08-16,301.3367614746094,304.93362539559314,292.5444240576555,292.5444240576555,4256298
2024-08-19,294.5426330566406,308.1307666156184,294.5426330566406,305.93270546799386,851611
2024-08-20,296.7407531738281,298.1395250367289,293.34372708080053,294.54266132431275,3427952
2024-08-21,298.9388427734375,301.5365488602993,295.5417862150374,297.7398780480093,4402895
2024-08-22,300.3376159667969,303.33499730281096,297.73987937739673,298.5391688706246,4947267
2024-08-23,305.333251953125,306.13254144746884,298.73900690649924,300.7372611332986,767524
2024-08-27,302.3358459472656,309.92921748779605,301.13688131262603,304.73374472560755,1888484
2024-08-28,305.73291015625,305.73291015625,295.7416385825163,301.73640152675654,1305579
2024-08-29,305.5330505371094,308.730269406955,304.53392345164997,308.730269406955,1075034
2024-08-30,305.5330505371094,308.730269406955,305.5050903461497,305.7328881505768,1298650
2024-09-02,300.93707275390625,305.7328702875319,300.93707275390625,305.7328702875319,807254
2024-09-03,303.734619140625,304.5339085735675,300.937075634389,300.937075634389,1109398
2024-09-04,303.1351623535156,304.4340459051238,301.1369081119091,301.33674573244576,1171677
2024-09-05,302.93536376953125,307.13167950071625,302.93536376953125,305.53306996414733,997097
2024-09-06,290.7459716796875,308.3306138657187,290.7459716796875,302.7354962850354,2674863
2024-09-09,294.34283447265625,297.73986033805727,291.74509804937156,297.73986033805727,1639962
2024-09-10,289.9466857910156,297.5400270747615,289.9466857910156,294.7424834955855,744028
2024-09-11,286.7494812011719,294.34285335207375,286.7494812011719,292.5444062555514,970294
2024-09-12,287.14910888671875,292.54438887384254,287.14910888671875,289.54700771533624,693833
2024-09-13,293.3437194824219,296.5409078732452,285.75034750644056,285.75034750644056,824060
2024-09-16,293.3437194824219,297.140390224943,289.746855863174,289.746855863174,704618
2024-09-17,291.9449462890625,298.9388358806053,289.7468545067735,289.7468545067735,756442
2024-09-18,291.7450866699219,295.1421124028227,291.7450866699219,292.74421367906547,916143
2024-09-19,294.74249267578125,297.93971157236876,289.7468572067002,289.7468572067002,898656
2024-09-20,288.9476013183594,295.5418165113766,287.1491540458561,291.7451453098853,2173824
2024-09-23,294.74249267578125,297.14039160275235,290.74598430051645,294.74249267578125,675861
2024-09-24,302.73553466796875,302.73553466796875,294.0311330905485,297.14041637789717,787488
2024-09-25,292.944091796875,303.9344904176304,292.34460941028203,302.7355256444444,2376795
2024-09-26,297.9397277832031,301.5365611238931,293.4796044356047,294.14302632556036,1409243
2024-09-27,303.3349609375,304.9335702232462,298.7389706750808,302.93531623879744,635412
2024-09-30,300.5374450683594,306.931883445469,298.9388659650239,306.73204581208114,743867
2024-10-01,295.34197998046875,302.5356768819551,293.74337050538077,301.7363873898809,1101729
2024-10-02,294.74249267578125,298.7390010510461,290.94582191565536,298.7390010510461,673759
2024-10-03,301.73638916015625,301.73638916015625,293.34372748037964,293.34372748037964,1079172
2024-10-04,304.93359375,305.1334008692991,301.1358863910893,305.1334008692991,829562
2024-10-07,307.73114013671875,310.72852137181667,304.73375890162083,305.1334036347795,717471
2024-10-08,299.3385009765625,307.7311629590764,299.3385009765625,305.7329086541473,1969807
2024-10-09,300.3376159667969,300.7372607134108,297.5400417586199,299.33848885479216,370983
2024-10-10,296.9405822753906,304.73376135295956,295.1421352253016,296.34109992536094,563524
2024-10-11,296.9405822753906,301.93621770740634,295.1421352253016,301.93621770740634,274416
